Learning to Serve - An Experimental Study for a New Learning from Demonstrations Framework,2761
Imitating Human Search Strategies for Assembly,2762
Bayesian Active Learning for Collaborative Task Specification Using Equivalence Regions,2764
Combining Imitation Learning with Constraint-Based Task Specification and Control,2765
Compliant Four Degree-Of-Freedom Manipulator with Locally Deformable Elastic Elements for Minimally Invasive Surgery,2772
Modular FBG Bending Sensor for Continuum Neurosurgical Robot,2773
Motion Control of Cable-Driven Continuum Catheter Robot through Contacts,2774
Ways to Learn a Therapists Patient-Specific Intervention - Robotics vs Telerobotics-Mediated Hands-On Teaching,2775
Vision-Based High Speed Driving with a Deep Dynamic Observer,2783
Accelerated Inference in Markov Random Fields Via Smooth Riemannian Optimization,2790
Reinforcement Learning in Topology-Based Representation for Human Body Movement with Whole Arm Manipulation,2793
DispSegNet - Leveraging Semantics for End-To-End Learning of Disparity Estimation from Stereo Imagery,2795
Long-Term Occupancy Grid Prediction Using Recurrent Neural Networks,2800
Deep Metadata Fusion for Traffic Light to Lane Assignment,2801
Modeling Design and Test-Bench Validation of a Semi-Active Propulsive Ankle Prosthesis with a Clutched Series Elastic Actuator,2803
Torque-Based Balancing for a Humanoid Robot Performing High-Force Interaction Tasks,2804
Design of Anti-Skid Foot with Passive Slip Detection Mechanism for Conditional Utilization of Heterogeneous Foot Pads,2806
Humanoid Robot HRP-5P - an Electrically Actuated Humanoid Robot with High Power and Wide Range Joints,2807
Learning from humans how to grasp - a data-driven architecture for autonomous grasping with anthropomorphic soft hands,2810
Robot Self-Calibration Using Multiple Kinematic Chains - A Simulation Study on the iCub Humanoid Robot,2811
Online Gait Transitions and Disturbance Recovery for Legged Robots via the Feasible Impulse Set,2812
Frequency-Aware Model Predictive Control,2815
Trajectory Optimization for Wheeled-Legged Quadrupedal Robots Using Linearized ZMP Constraints,2817
Demonstration-Guided Deep Reinforcement Learning of Control Policies for Dexterous Human-Robot Interaction,2819
Where Should I Walk Predicting Terrain Properties from Images Via Self-Supervised Learning,2820
Jointly Learning to Construct and Control Agents Using Deep Reinforcement Learning,2821
Compensation of Environmental Influences on Sensorized-Forceps for Practical Surgical Tasks,2823
Miniaturization of Multistage High Dynamic Range Six-Axis Force Sensor Composed of Resin Material,2826
Towards the Design of Robotic Drivers for Full-Scale Self-Driving Racing Cars,2827
Fast Online Segmentation of Activities from Partial Trajectories,2830
Reconstructing Human Hand Pose and Configuration using a Fixed-Base Exoskeleton,2833
Activity Recognition for Ergonomics Assessment of Industrial Tasks with Automatic Feature Selection,2834
Augmented Reality Predictive Displays to Help Mitigate the Effects of Delayed Telesurgery,2835
Development of a Novel Force Sensing System to Measure the Ground Reaction Force of Rats with Complete Spinal Cord Injury,2838
Miniature Robotic Tubes with Rotational Tip-Joints As a Medical Delivery Platform,2839
Swarm Aggregation without Communication and Global Positioning,2840
Body Lift and Drag for a Legged Millirobot in Compliant Beam Environment,2842
Retrieval of Magnetic Medical Microrobots from the Bloodstream,2844
Reconsidering Six-degree-of-freedom Magnetic Actuation Across Scales,2845
Dynamic Modeling and Gait Analysis for Miniature Robots in the Absence of Foot Placement Control,2846
RoboScallop - A Bivalve Inspired Swimming Robot,2847
Exploiting Symmetries in Reinforcement Learning of Bimanual Robotic Tasks,2849
Multimodal Bin Picking System with Compliant Tactile Sensor Arrays for Flexible Part Handling,2850
Tightly-Coupled Visual-Inertial Localization and 3D Rigid-Body Target Tracking,2852
Tree Search Techniques for Minimizing Detectability and Maximizing Visibility,2858
Training a Binary Weight Object Detector by Knowledge Transfer for Autonomous Driving,2861
Learning to Drive in a Day,2864
Iteratively Refined Feasibility Checks in Robotic Assembly Sequence Planning,2866
INFORA - A Novel Inflatable Origami-Based Actuator,2867
Toward Grasping against the Environment - Locking Polygonal Objects against a Wall Using Two-Finger Robot Hands,2869
Multi-Process Fusion - Visual Place Recognition Using Multiple Image Processing Methods,2873
A Maximum Likelihood Approach to Extract Finite Planes from 3-D Laser Scans,2874
Geo-Supervised Visual Depth Prediction,2877
Two-Stage Transfer Learning for Heterogeneous Robot Detection and 3D Joint Position Estimation in a 2D Camera Image Using CNN,2879
Fully Automated Annotation with Noise-Masked Visual Markers for Deep Learning-Based Object Detection,2881
PedX - Benchmark Dataset for Metric 3D Pose Estimation of Pedestrians in Complex Urban Intersections,2882
Learning Pose Estimation for High-Precision Robotic Assembly Using Simulated Depth Images,2883
Distinguishing Refracted Features Using Light Field Cameras with Application to Structure From Motion,2885
Effective Visual Place Recognition Using Multi-Sequence Maps,2886
Inferring 3D Shapes of Unknown Rigid Objects in Clutter through Inverse Physics Reasoning,2888
Bi-Directional Value Learning for Risk-Aware Planning under Uncertainty,2890
Collision Avoidance of Arbitrarily Shaped Deforming Objects Using Collision Cones,2891
A Hybrid Approach of Learning and Model-Based Channel Prediction for Communication Relay UAVs in Dynamic Urban Environments,2893
Probabilistic Completeness of RRT for Geometric and Kinodynamic Planning with Forward Propagation,2894
On the Impact of Uncertainty for Path Planning,2897
Learning Navigation Behaviors End to End with AutoRL,2900
Multi-Robot Motion Planning with Dynamics Via Coordinated Sampling-Based Expansion Guided by Multi-Agent Search,2901
Multi-Vehicle Close Enough Orienteering Problem with BA(c)zier Curves and Multi-Rotor Aerial Vehicles,2903
Fast Heuristics for the 3D Multi-Goal Path Planning based on the Generalized Traveling Salesman Problem with Neighborhoods,2905
Contact-Implicit Trajectory Optimization Using Orthogonal Collocation,2906
Continuous Signed Distance Computation for Polygonal Robots in 3D,2909
Mid-Air Conflict Avoidance and Recovery - An Acceleration-Based Approach for Unmanned Aircraft,2910
Energy-Efficient Coverage Path Planning for General Terrain Surfaces,2911
On-Policy Dataset Synthesis for Learning Robot Grasping Policies Using Fully Convolutional Deep Networks,2916
A Model-Free Extremum-Seeking Approach to Autonomous Excavator Control Based on Output Power Maximization,2917
Comparing Task Simplifications to Learn Closed-Loop Object Picking Using Deep Reinforcement Learning,2919
Position Estimation of Multiple Robots - Provable Practical Approximation Algorithm,2920
Vision-Based Dynamic Control of Car-Like Mobile Robots,2922
Autonomous Exploration of Complex Underwater Environments Using a Probabilistic Next-Best-View Planner,2924
Learning Long-Range Perception Using Self-Supervision from Short-Range Sensors and Odometry,2926
Play Me Back - A Unified Training Platform for Robotic and Laparoscopic Surgery,2927
Designing Prototyping and Testing a Flexible Suturing Robot for Transanal Endoscopic Micro-Surgery,2928
A Compact Dental Robotic System Using Soft Bracing Technique,2929
Simultaneous Localization and Layout Model Selection in Manhattan Worlds,2930
Improving the Performance of Auxiliary Null Space Tasks via Time Scaling-Based Relaxation of the Primary Task,2932
General Hand-Eye Calibration Based on Reprojection Error Minimization,2935
Continuous Task Transition Approach for Robot Controller Based on Hierarchical Quadratic Programming,2938
Feasibility Analysis for Constrained Model Predictive Control Based Motion Cueing Algorithm,2939
Low-Cost Continuously Variable Strain Wave TransmissionUsing Gecko-Inspired Adhesives,2940
Magnetic Levitation for Soft-Tethered Capsule Colonoscopy Actuated with a Single Permanent Magnet - A Dynamic Control Approach,2942
VUNet - Dynamic Scene View Synthesis for Traversability Estimation Using an RGB Camera,2943
A Framework for On-Line Learning of Underwater Vehicles Dynamic Models,2944
Data Information Fusion from Multiple Access Points for WiFi-Based Self-Localization,2946
Robust Attitude Estimation Using an Adaptive Unscented Kalman Filter,2948
Adapting Semantic Segmentation Models for Changes in Illumination and Camera Perspective,2949
Accurate and Efficient Seafloor Observations with Multiple Autonomous Underwater Vehicles - Theory and Experiments in a Hydrothermal Vent Field,2950
Task-Based Control and Design of a BLDC Actuator for Robotics,2953
Pedestrian Motion Model Using Non-Parametric Trajectory Clustering and Discrete Transition Points,2954
Overpressure Compensation for Hydraulic Hybrid Servo Booster Applied to Hydraulic Manipulator,2956
Learning a State Transition Model of an Underactuated Adaptive Hand,2957
The SlothBot - A Novel Design for a Wire-Traversing Robot,2959
Task-Specific Manipulator Design and Trajectory Synthesis,2960
Adaptive Control of Aerobatic Quadrotor Maneuvers in the Presence of Propeller-Aerodynamic-Coefficient and Torque-Latency Time-Variations,2961
Development and Experimental Validation of Aerial Vehicle with Passive Rotating Shell on Each Rotor,2965
High-Performance Continuous Hydraulic Motor for MR Safe Robotic Teleoperation,2967
Incorporating Safety into Parametric Dynamic Movement Primitives,2969
Learn Fast Forget Slow - Safe Predictive Learning Control for Systems with Unknown and Changing Dynamics Performing Repetitive Tasks,2970
VPE - Variational Policy Embedding for Transfer Reinforcement Learning,2971
Fast and Continuous Foothold Adaptation for Dynamic Locomotion through CNNs,2974
Using Human Attention to Address Human-Robot Motion,2977
Bayesian Optimization for Whole-Body Control of High Degrees of Freedom Robots through Reduction of Dimensionality,2978
Keep Rollini 12 i 12 Whole-Body Motion Control and Planning for Wheeled Quadrupedal Robots,2980
Practical Resolution Methods for MDPs in Robotics Exemplified with Disassembly Planning,2981
1-Day Learning 1-Year Localization - Long-Term LiDAR Localization Using Scan Context Image,2985
Walking Posture Adaptation for Legged Robot Navigation in Confined Spaces,2988
Robust Global Structure from Motion Pipeline with Parallax on Manifold Bundle Adjustment and Initialization,2992
Stable Torque Optimization for Redundant Robots Using a Short Preview,2995
Decoupled Control of Position and  or Force of Tendon Driven Fingers,2996
Enabling Robots to Infer how End-Users Teach and Learn through Human-Robot Interaction,2997
Relationship between the Order for Motor Skill Transfer and Motion Complexity in Reinforcement Learning,2999
Scalable Closed-Form Trajectories for Periodic and Non-Periodic Human-Like Walking,3005
Wrinkled Soft Sensor with Variable Afferent Morphology,3007
Pellicular Morphing Surfaces for Soft Robots,3009
Resilient Task Planning and Execution for Reactive Soft Robots,3013
A Novel Variable Stiffness Actuator Based on Pneumatic Actuation and Supercoiled Polymer Artificial Muscles,3014
Feedforward Control of the Rate-Dependent Viscoelastic Hysteresis Nonlinearity in Dielectric Elastomer Actuators,3016
Design and Analysis of Pneumatic 2-DoF Soft Haptic Devices for Shear Display,3017
3D Printed Ferrofluid Based Soft Actuators,3018
Morphing Robots Using Robotic Skins That Sculpt Clay,3019
Dynamic Morphological Computation through Damping Design of Soft Material Robots - Application to Under-Actuated Grippers,3020
Pre-Charged Pneumatic Soft Gripper with Close Loop Control,3021
Adaptive Update of Reference Capacitances in Conductive Fabric Based Robotic Skin,3022
A Novel Iterative Learning Model Predictive Control Method for Soft Bending Actuators,3025
Bio-Inspired Terrestrial Motion of Magnetic Soft Millirobots,3027
Calibration and External Force Sensing for Soft Robots Using an RGB-D Camera,3030
A Simple Tripod Mobile Robot Using Soft Membrane Vibration Actuators,3031
Soft Electrically Actuated Quadruped (SEAQ) i 12 Integrating a Flex Circuit Board and Elastomeric Limbs for Versatile Mobility,3033
Stiffness Control of Deformable Robots Using Finite Element Modeling,3034
Expanding Foam As the Material for Fabrication Prototyping and Experimental Assessment of Low Cost Soft Robots with Embedded Sensing,3036
Humani 12 Robot Collaborative Site Inspection under Resource Constraints,3043
Symmetric Subspace Motion Generators,3044
Model-Based Reinforcement Learning for Closed-Loop Dynamic Control of Soft Robotic Manipulators,3045
Navigation Functions with Time-Varying Destination Manifolds in Star Worlds,3046
Continuous-Phase Control of a Powered Kneei 12 Ankle Prosthesis - Amputee Experiments across Speeds and Inclines,3047
Dynamic Point-To-Point Trajectory Planning Beyond the Static Workspace for Six-DOF Cable-Suspended Parallel Robots,3048
Periodic Trajectory Planning Beyond the Static Workspace for 6-DOF Cable-Suspended Parallel Robots,3049
Geometric Calibration of Continuum Robots - Joint Space and Equilibrium Shape Deviations,3050
Multimodal Sensorimotor Integration for Expert-In-The-Loop Telerobotic Surgical Training,3051
Cable-Based Robotic Crane (CBRC) - Design and Implementation of Overhead Traveling Cranes Based on Variable Radius Drums,3052
Multirobot Reconnection on Graphs - Problem Complexity and Algorithms,3053
Computational Design of Robotic Devices from High-Level Motion Specifications,3054
A New Approach to Time-Optimal Path Parameterization Based on Reachability Analysis,3055
Force Impedance and Trajectory Learning for Contact Tooling and Haptic Identification,3056
Fundamental Actuation Properties of Multirotors - Force-Moment Decoupling and Fail-Safe Robustness,3057
Toward Controllable Hydraulic Coupling of Joints in a Wearable Robot,3058
An Analytical Loading Model for N-Tendon Continuum Robots,3059
A Biomimetic Radar System for Autonomous Navigation,3060
Decentralized Trajectory Tracking Control for Soft Robots Interacting with the Environment,3061
Tactile-Based Whole-Body Compliance with Force Propagation for Mobile Manipulators,3062
Efficient and Stable Locomotion for Impulse-Actuated Robots Using Strictly Convex Foot Shapes,3063
Continuum Robot Stiffness under External Loads and Prescribed Tendon Displacements,3064
Geometric Construction-Based Realization of Spatial Elastic Behaviors in Parallel and Serial Manipulators,3065
Fast Generic and Reliable Control and Simulation of Soft Robots Using Model Order Reduction,3066
Learning Task Priorities from Demonstrations,3067
Humanoid Dynamic Synchronization through Whole-Body Bilateral Feedback Teleoperation,3068
A Mechanics-Based Model for 3-D Steering of Programmable Bevel-Tip Needles,3069
On Optimal Pursuit Trajectories for Visibility-Based Target-Tracking Game,3070
VIKINGS - An Autonomous Inspection Robot for the ARGOS Challenge,3073
Coordinated Control of a Dual-Arm Space Robot,3074
Working with Walt - How a Cobot Was Developed and Inserted on an Auto Assembly Line,3075
The Task Motion Kit,3076
An Empirical Evaluation of Ten Depth Cameras for Indoor Environments,3077
Intuitive Physical Human-Robot Interaction Using a Passive Parallel Mechanism,3078
SMErobotics - Smart Robots for Flexible Manufacturing,3079
A Soft Modular End-Effector for Underwater Manipulation,3080
Radiological Monitoring of Nuclear Facilities Using the Continuous Autonomous Radiation Monitoring Assistance (CARMA) Robot,3081
Robot Foraging - Autonomous Sample Return in a Large Outdoor Environment,3082
Multimodal Aerial Locomotion - An Approach to Active Tool Handling,3083
The Playful Software Platform - Reactive Programming for Orchestrating Robotic Behavior,3084
Tele-MAGMaS - An Aerial-Ground Co-Manipulator System,3085
Pictobot - A Cooperative Painting Robot for Interior Finishing of Industrial Developments,3086
Better Teaming Through Visual Cues - How Projecting Imagery in a Workspace Can Improve Human-Robot Collaboration,3087
A Lower-Back Robotic Exoskeleton - Industrial Handling Augmentation Used to Provide Spinal Support,3088
A Smart Companion Robot for Heavy Payload Transport and Manipulation in Automotive Assembly,3089
Walking and Running with Passive Compliance - Lessons from Engineering a Live Demonstration of the ATRIAS Biped,3090
Teleoperated In-Situ Repair of an Aeroengine,3091
Online Multilayered Motion Planning with Dynamic Constraints for Autonomous Underwater Vehicles,3092
LineRanger Analysis and Field Testing of an Innovative Robot for Efficient Assessment of Bundled High-Voltage Powerlines,3102
Adjustable Power Modulation for a Leg Mechanism Suitable for Running,3103
Development and Experimental Validation of Aerial Vehicle with Passive Rotating Shell on Each Rotor,3104
Robotic Orientation Control of Deformable Cells,3105
Towards Robust Product Packing with a Minimalistic End-Effector,3106
Contactless Robotic Micromanipulation in Air Using a Magneto-Acoustic System,3107
Gesture Recognition Via Flexible Capacitive Touch Electrodes,3108
Deconfliction of Motion Paths with Traffic Inspired Rules in Roboti 12 Robot and Humani 12 Robot Interactions,3109
The Role of Closed-Loop Hand Control in Handshaking Interactions,3110
Soft Robotic Glove with Integrated Sensing for Intuitive Grasping Assistance Post Spinal Cord Injury,3111
Shape Sensing of Variable Stiffness Soft Robots Using Electrical Impedance Tomography,3112
Adaptive Control of Sclera Force and Insertion Depth for Safe Robot-Assisted Retinal Surgery,3113
Eagle Shoal - A New Designed Modular Tactile Sensing Dexterous Hand for Domestic Service Robots,3114
Classification of Household Materials Via Spectroscopy,3115
Multi-Robot Region-Of-Interest Reconstruction with Dec-MCTS,3116
Learning Scene Geometry for Visual Localization in Challenging Conditions,3117
Geo-Supervised Visual Depth Prediction,3118
Efficient Symbolic Reactive Synthesis for Finite-Horizon Tasks,3119
Combined Task and Motion Planning under Partial Observability - An Optimization-Based Approach,3120
Making Sense of Vision and Touch - Self-Supervised Learning of Multimodal Representations for Contact-Rich Tasks,3121
Deep Visuo-Tactile Learning - Estimation of Tactile Properties from Images,3122
Variational End-To-End Navigation and Localization,3123
Closing the Sim-To-Real Loop - Adapting Simulation Randomization with Real World Experience,3124
Drift-Free Roll and Pitch Estimation for High-Acceleration Hopping,3125
Robust Learning of Tactile Force Estimation through Robot Interaction,3126
Shallow-Depth Insertion - Peg in Shallow Hole through Robotic In-Hand Manipulation,3127
Pre-Grasp Sliding Manipulation of Thin Objects Using Soft Compliant or Underactuated Hands,3128
Design and Control of a Passively Morphing Quadcopter,3129
Search-Based 3D Planning and Trajectory Optimization for Safe Micro Aerial Vehicle Flight under Sensor Visibility Constraints,3130
Fast and in Sync - Periodic Swarm Patterns for Quadrotors,3131
Distributed Multi-Robot Formation Splitting and Merging in Dynamic Environments,3132
